#    L    TT             EE             TE             PP             TP          
  2049   0.234586E+03   0.565081E+01  -0.167687E+02   0.916617E+05   0.670187E+01
  2050   0.234468E+03   0.559580E+01  -0.165902E+02   0.915822E+05   0.660967E+01
  2051   0.234339E+03   0.554164E+01  -0.164098E+02   0.915028E+05   0.652529E+01
  2052   0.234199E+03   0.548833E+01  -0.162276E+02   0.914236E+05   0.644870E+01
  2053   0.234046E+03   0.543589E+01  -0.160436E+02   0.913444E+05   0.637975E+01
  2054   0.233882E+03   0.538433E+01  -0.158580E+02   0.912653E+05   0.631832E+01
  2055   0.233706E+03   0.533367E+01  -0.156706E+02   0.911863E+05   0.626428E+01
  2056   0.233519E+03   0.528390E+01  -0.154818E+02   0.911074E+05   0.621750E+01
  2057   0.233319E+03   0.523505E+01  -0.152914E+02   0.910286E+05   0.617784E+01
  2058   0.233108E+03   0.518713E+01  -0.150996E+02   0.909500E+05   0.614518E+01
  2059   0.232884E+03   0.514013E+01  -0.149066E+02   0.908714E+05   0.611937E+01
  2060   0.232649E+03   0.509409E+01  -0.147122E+02   0.907929E+05   0.610030E+01
  2061   0.232402E+03   0.504899E+01  -0.145166E+02   0.907145E+05   0.608783E+01
  2062   0.232143E+03   0.500486E+01  -0.143199E+02   0.906362E+05   0.608183E+01
  2063   0.231872E+03   0.496170E+01  -0.141222E+02   0.905580E+05   0.608216E+01
  2064   0.231589E+03   0.491953E+01  -0.139236E+02   0.904799E+05   0.608870E+01
  2065   0.231295E+03   0.487833E+01  -0.137240E+02   0.904019E+05   0.610131E+01
  2066   0.230988E+03   0.483813E+01  -0.135236E+02   0.903240E+05   0.611987E+01
  2067   0.230669E+03   0.479894E+01  -0.133225E+02   0.902462E+05   0.614424E+01
  2068   0.230339E+03   0.476074E+01  -0.131207E+02   0.901685E+05   0.617428E+01
  2069   0.229997E+03   0.472356E+01  -0.129183E+02   0.900909E+05   0.620988E+01
  2070   0.229643E+03   0.468741E+01  -0.127153E+02   0.900134E+05   0.625089E+01
  2071   0.229277E+03   0.465227E+01  -0.125119E+02   0.899360E+05   0.629719E+01
  2072   0.228899E+03   0.461815E+01  -0.123082E+02   0.898586E+05   0.634865E+01
  2073   0.228510E+03   0.458506E+01  -0.121041E+02   0.897814E+05   0.640513E+01
  2074   0.228109E+03   0.455302E+01  -0.118997E+02   0.897043E+05   0.646649E+01
  2075   0.227696E+03   0.452201E+01  -0.116952E+02   0.896272E+05   0.653262E+01
  2076   0.227271E+03   0.449203E+01  -0.114906E+02   0.895503E+05   0.660338E+01
  2077   0.226835E+03   0.446310E+01  -0.112859E+02   0.894735E+05   0.667864E+01
  2078   0.226387E+03   0.443522E+01  -0.110813E+02   0.893967E+05   0.675827E+01
  2079   0.225928E+03   0.440838E+01  -0.108768E+02   0.893201E+05   0.684212E+01
  2080   0.225458E+03   0.438259E+01  -0.106725E+02   0.892435E+05   0.693009E+01
  2081   0.224976E+03   0.435785E+01  -0.104684E+02   0.891670E+05   0.702202E+01
  2082   0.224484E+03   0.433417E+01  -0.102648E+02   0.890907E+05   0.711780E+01
  2083   0.223980E+03   0.431153E+01  -0.100615E+02   0.890144E+05   0.721728E+01
  2084   0.223465E+03   0.428996E+01  -0.985870E+01   0.889382E+05   0.732035E+01
  2085   0.222941E+03   0.426943E+01  -0.965649E+01   0.888621E+05   0.742686E+01
  2086   0.222405E+03   0.424995E+01  -0.945487E+01   0.887861E+05   0.753669E+01
  2087   0.221858E+03   0.423152E+01  -0.925393E+01   0.887102E+05   0.764970E+01
  2088   0.221301E+03   0.421413E+01  -0.905372E+01   0.886344E+05   0.776576E+01
  2089   0.220734E+03   0.419778E+01  -0.885433E+01   0.885587E+05   0.788475E+01
  2090   0.220156E+03   0.418248E+01  -0.865584E+01   0.884831E+05   0.800652E+01
  2091   0.219568E+03   0.416822E+01  -0.845823E+01   0.884075E+05   0.813096E+01
  2092   0.218969E+03   0.415498E+01  -0.826167E+01   0.883321E+05   0.825792E+01
  2093   0.218360E+03   0.414278E+01  -0.806622E+01   0.882567E+05   0.838728E+01
  2094   0.217742E+03   0.413160E+01  -0.787181E+01   0.881815E+05   0.851890E+01
  2095   0.217114E+03   0.412144E+01  -0.767866E+01   0.881063E+05   0.865266E+01
  2096   0.216477E+03   0.411230E+01  -0.748678E+01   0.880312E+05   0.878842E+01
  2097   0.215830E+03   0.410417E+01  -0.729618E+01   0.879563E+05   0.892605E+01
  2098   0.215173E+03   0.409704E+01  -0.710699E+01   0.878814E+05   0.906542E+01
  2099   0.214507E+03   0.409090E+01  -0.691923E+01   0.878066E+05   0.920639E+01
  2100   0.213832E+03   0.408576E+01  -0.673297E+01   0.877319E+05   0.934885E+01
  2101   0.213148E+03   0.408161E+01  -0.654826E+01   0.876572E+05   0.949264E+01
  2102   0.212455E+03   0.407842E+01  -0.636516E+01   0.875827E+05   0.963758E+01
  2103   0.211753E+03   0.407621E+01  -0.618373E+01   0.875083E+05   0.978347E+01
  2104   0.211042E+03   0.407496E+01  -0.600402E+01   0.874339E+05   0.993014E+01
  2105   0.210323E+03   0.407467E+01  -0.582610E+01   0.873597E+05   0.100774E+02
  2106   0.209596E+03   0.407531E+01  -0.564999E+01   0.872855E+05   0.102250E+02
  2107   0.208860E+03   0.407689E+01  -0.547577E+01   0.872114E+05   0.103728E+02
  2108   0.208116E+03   0.407939E+01  -0.530348E+01   0.871374E+05   0.105206E+02
  2109   0.207365E+03   0.408281E+01  -0.513318E+01   0.870635E+05   0.106682E+02
  2110   0.206606E+03   0.408713E+01  -0.496491E+01   0.869897E+05   0.108154E+02
  2111   0.205840E+03   0.409235E+01  -0.479872E+01   0.869160E+05   0.109620E+02
  2112   0.205067E+03   0.409846E+01  -0.463468E+01   0.868424E+05   0.111078E+02
  2113   0.204287E+03   0.410544E+01  -0.447280E+01   0.867688E+05   0.112527E+02
  2114   0.203500E+03   0.411329E+01  -0.431314E+01   0.866954E+05   0.113963E+02
  2115   0.202707E+03   0.412198E+01  -0.415574E+01   0.866220E+05   0.115387E+02
  2116   0.201907E+03   0.413151E+01  -0.400064E+01   0.865487E+05   0.116794E+02
  2117   0.201101E+03   0.414188E+01  -0.384788E+01   0.864755E+05   0.118185E+02
  2118   0.200288E+03   0.415305E+01  -0.369751E+01   0.864024E+05   0.119555E+02
  2119   0.199471E+03   0.416502E+01  -0.354956E+01   0.863294E+05   0.120905E+02
  2120   0.198646E+03   0.417779E+01  -0.340406E+01   0.862565E+05   0.122231E+02
  2121   0.197817E+03   0.419133E+01  -0.326106E+01   0.861837E+05   0.123532E+02
  2122   0.196983E+03   0.420563E+01  -0.312059E+01   0.861109E+05   0.124806E+02
  2123   0.196143E+03   0.422069E+01  -0.298268E+01   0.860383E+05   0.126051E+02
  2124   0.195299E+03   0.423647E+01  -0.284737E+01   0.859657E+05   0.127264E+02
  2125   0.194449E+03   0.425298E+01  -0.271469E+01   0.858932E+05   0.128445E+02
  2126   0.193596E+03   0.427020E+01  -0.258466E+01   0.858208E+05   0.129591E+02
  2127   0.192738E+03   0.428811E+01  -0.245734E+01   0.857485E+05   0.130700E+02
  2128   0.191876E+03   0.430670E+01  -0.233273E+01   0.856763E+05   0.131771E+02
  2129   0.191011E+03   0.432595E+01  -0.221087E+01   0.856041E+05   0.132800E+02
  2130   0.190141E+03   0.434584E+01  -0.209179E+01   0.855321E+05   0.133787E+02
  2131   0.189269E+03   0.436637E+01  -0.197552E+01   0.854601E+05   0.134730E+02
  2132   0.188392E+03   0.438752E+01  -0.186208E+01   0.853883E+05   0.135626E+02
  2133   0.187513E+03   0.440926E+01  -0.175149E+01   0.853165E+05   0.136474E+02
  2134   0.186631E+03   0.443160E+01  -0.164378E+01   0.852448E+05   0.137271E+02
  2135   0.185746E+03   0.445450E+01  -0.153896E+01   0.851731E+05   0.138016E+02
  2136   0.184859E+03   0.447795E+01  -0.143705E+01   0.851016E+05   0.138707E+02
  2137   0.183969E+03   0.450195E+01  -0.133807E+01   0.850302E+05   0.139342E+02
  2138   0.183078E+03   0.452647E+01  -0.124202E+01   0.849588E+05   0.139918E+02
  2139   0.182185E+03   0.455149E+01  -0.114894E+01   0.848875E+05   0.140435E+02
  2140   0.181291E+03   0.457701E+01  -0.105884E+01   0.848164E+05   0.140890E+02
  2141   0.180395E+03   0.460299E+01  -0.971731E+00   0.847453E+05   0.141280E+02
  2142   0.179499E+03   0.462944E+01  -0.887611E+00   0.846742E+05   0.141605E+02
  2143   0.178601E+03   0.465632E+01  -0.806508E+00   0.846033E+05   0.141863E+02
  2144   0.177703E+03   0.468363E+01  -0.728423E+00   0.845325E+05   0.142050E+02
  2145   0.176804E+03   0.471134E+01  -0.653374E+00   0.844617E+05   0.142166E+02
  2146   0.175904E+03   0.473942E+01  -0.581371E+00   0.843910E+05   0.142209E+02
  2147   0.175005E+03   0.476789E+01  -0.512419E+00   0.843204E+05   0.142176E+02
  2148   0.174105E+03   0.479671E+01  -0.446521E+00   0.842499E+05   0.142065E+02
  2149   0.173207E+03   0.482586E+01  -0.383680E+00   0.841795E+05   0.141875E+02
  2150   0.172308E+03   0.485533E+01  -0.323902E+00   0.841092E+05   0.141604E+02
  2151   0.171410E+03   0.488509E+01  -0.267190E+00   0.840389E+05   0.141251E+02
  2152   0.170512E+03   0.491514E+01  -0.213547E+00   0.839687E+05   0.140818E+02
  2153   0.169616E+03   0.494545E+01  -0.162975E+00   0.838987E+05   0.140307E+02
  2154   0.168721E+03   0.497601E+01  -0.115470E+00   0.838287E+05   0.139723E+02
  2155   0.167828E+03   0.500680E+01  -0.710266E-01   0.837587E+05   0.139069E+02
  2156   0.166936E+03   0.503779E+01  -0.296371E-01   0.836889E+05   0.138347E+02
  2157   0.166046E+03   0.506899E+01   0.870398E-02   0.836192E+05   0.137561E+02
  2158   0.165159E+03   0.510036E+01   0.440030E-01   0.835495E+05   0.136714E+02
  2159   0.164272E+03   0.513189E+01   0.762658E-01   0.834799E+05   0.135809E+02
  2160   0.163389E+03   0.516356E+01   0.105500E+00   0.834104E+05   0.134849E+02
  2161   0.162508E+03   0.519536E+01   0.131717E+00   0.833410E+05   0.133838E+02
  2162   0.161630E+03   0.522726E+01   0.154929E+00   0.832717E+05   0.132778E+02
  2163   0.160755E+03   0.525926E+01   0.175147E+00   0.832024E+05   0.131674E+02
  2164   0.159883E+03   0.529132E+01   0.192385E+00   0.831332E+05   0.130527E+02
  2165   0.159013E+03   0.532344E+01   0.206654E+00   0.830642E+05   0.129342E+02
  2166   0.158148E+03   0.535559E+01   0.217966E+00   0.829952E+05   0.128121E+02
  2167   0.157286E+03   0.538775E+01   0.226337E+00   0.829262E+05   0.126867E+02
  2168   0.156428E+03   0.541993E+01   0.231790E+00   0.828574E+05   0.125584E+02
  2169   0.155574E+03   0.545208E+01   0.234350E+00   0.827886E+05   0.124275E+02
  2170   0.154724E+03   0.548421E+01   0.234044E+00   0.827200E+05   0.122943E+02
  2171   0.153877E+03   0.551629E+01   0.230896E+00   0.826514E+05   0.121591E+02
  2172   0.153036E+03   0.554831E+01   0.224934E+00   0.825829E+05   0.120222E+02
  2173   0.152200E+03   0.558025E+01   0.216182E+00   0.825144E+05   0.118840E+02
  2174   0.151369E+03   0.561211E+01   0.204667E+00   0.824461E+05   0.117448E+02
  2175   0.150542E+03   0.564385E+01   0.190414E+00   0.823778E+05   0.116049E+02
  2176   0.149721E+03   0.567547E+01   0.173449E+00   0.823096E+05   0.114645E+02
  2177   0.148906E+03   0.570695E+01   0.153799E+00   0.822415E+05   0.113241E+02
  2178   0.148095E+03   0.573827E+01   0.131487E+00   0.821735E+05   0.111839E+02
  2179   0.147291E+03   0.576942E+01   0.106541E+00   0.821056E+05   0.110443E+02
  2180   0.146492E+03   0.580038E+01   0.789868E-01   0.820377E+05   0.109055E+02
  2181   0.145698E+03   0.583112E+01   0.488507E-01   0.819699E+05   0.107680E+02
  2182   0.144912E+03   0.586165E+01   0.161668E-01   0.819022E+05   0.106319E+02
  2183   0.144131E+03   0.589194E+01  -0.190300E-01   0.818346E+05   0.104976E+02
  2184   0.143357E+03   0.592199E+01  -0.567044E-01   0.817671E+05   0.103655E+02
  2185   0.142588E+03   0.595176E+01  -0.968217E-01   0.816996E+05   0.102359E+02
  2186   0.141827E+03   0.598126E+01  -0.139346E+00   0.816323E+05   0.101090E+02
  2187   0.141073E+03   0.601046E+01  -0.184242E+00   0.815650E+05   0.998523E+01
  2188   0.140324E+03   0.603936E+01  -0.231477E+00   0.814977E+05   0.986485E+01
  2189   0.139584E+03   0.606793E+01  -0.281012E+00   0.814306E+05   0.974819E+01
  2190   0.138850E+03   0.609617E+01  -0.332812E+00   0.813636E+05   0.963558E+01
  2191   0.138124E+03   0.612405E+01  -0.386841E+00   0.812966E+05   0.952732E+01
  2192   0.137405E+03   0.615158E+01  -0.443062E+00   0.812297E+05   0.942374E+01
  2193   0.136693E+03   0.617872E+01  -0.501440E+00   0.811629E+05   0.932515E+01
  2194   0.135988E+03   0.620546E+01  -0.561938E+00   0.810961E+05   0.923187E+01
  2195   0.135291E+03   0.623179E+01  -0.624519E+00   0.810295E+05   0.914421E+01
  2196   0.134602E+03   0.625771E+01  -0.689138E+00   0.809629E+05   0.906250E+01
  2197   0.133921E+03   0.628319E+01  -0.755753E+00   0.808964E+05   0.898704E+01
  2198   0.133247E+03   0.630822E+01  -0.824311E+00   0.808300E+05   0.891816E+01
  2199   0.132581E+03   0.633280E+01  -0.894777E+00   0.807636E+05   0.885618E+01
  2200   0.131924E+03   0.635692E+01  -0.967101E+00   0.806973E+05   0.880141E+01
  2201   0.131274E+03   0.638056E+01  -0.104125E+01   0.806312E+05   0.875405E+01
  2202   0.130633E+03   0.640370E+01  -0.111715E+01   0.805650E+05   0.871393E+01
  2203   0.130000E+03   0.642635E+01  -0.119479E+01   0.804990E+05   0.868071E+01
  2204   0.129376E+03   0.644849E+01  -0.127410E+01   0.804331E+05   0.865412E+01
  2205   0.128760E+03   0.647011E+01  -0.135505E+01   0.803672E+05   0.863382E+01
  2206   0.128153E+03   0.649120E+01  -0.143760E+01   0.803014E+05   0.861953E+01
  2207   0.127554E+03   0.651174E+01  -0.152171E+01   0.802357E+05   0.861094E+01
  2208   0.126963E+03   0.653172E+01  -0.160732E+01   0.801700E+05   0.860774E+01
  2209   0.126381E+03   0.655114E+01  -0.169440E+01   0.801045E+05   0.860962E+01
  2210   0.125809E+03   0.656999E+01  -0.178289E+01   0.800390E+05   0.861629E+01
  2211   0.125244E+03   0.658826E+01  -0.187276E+01   0.799736E+05   0.862744E+01
  2212   0.124688E+03   0.660594E+01  -0.196394E+01   0.799082E+05   0.864275E+01
  2213   0.124142E+03   0.662301E+01  -0.205639E+01   0.798430E+05   0.866194E+01
  2214   0.123604E+03   0.663949E+01  -0.215006E+01   0.797778E+05   0.868468E+01
  2215   0.123074E+03   0.665535E+01  -0.224491E+01   0.797127E+05   0.871068E+01
  2216   0.122554E+03   0.667058E+01  -0.234087E+01   0.796477E+05   0.873963E+01
  2217   0.122043E+03   0.668520E+01  -0.243791E+01   0.795827E+05   0.877123E+01
  2218   0.121541E+03   0.669918E+01  -0.253597E+01   0.795178E+05   0.880517E+01
  2219   0.121047E+03   0.671252E+01  -0.263500E+01   0.794530E+05   0.884115E+01
  2220   0.120562E+03   0.672522E+01  -0.273496E+01   0.793883E+05   0.887886E+01
  2221   0.120087E+03   0.673727E+01  -0.283580E+01   0.793237E+05   0.891799E+01
  2222   0.119620E+03   0.674867E+01  -0.293745E+01   0.792591E+05   0.895825E+01
  2223   0.119163E+03   0.675941E+01  -0.303988E+01   0.791946E+05   0.899932E+01
  2224   0.118715E+03   0.676949E+01  -0.314304E+01   0.791302E+05   0.904091E+01
  2225   0.118276E+03   0.677889E+01  -0.324688E+01   0.790658E+05   0.908270E+01
  2226   0.117845E+03   0.678761E+01  -0.335134E+01   0.790016E+05   0.912439E+01
  2227   0.117424E+03   0.679565E+01  -0.345638E+01   0.789374E+05   0.916567E+01
  2228   0.117011E+03   0.680301E+01  -0.356196E+01   0.788733E+05   0.920625E+01
  2229   0.116607E+03   0.680967E+01  -0.366801E+01   0.788092E+05   0.924581E+01
  2230   0.116213E+03   0.681564E+01  -0.377449E+01   0.787453E+05   0.928406E+01
  2231   0.115827E+03   0.682091E+01  -0.388135E+01   0.786814E+05   0.932068E+01
  2232   0.115451E+03   0.682548E+01  -0.398855E+01   0.786176E+05   0.935537E+01
  2233   0.115082E+03   0.682934E+01  -0.409603E+01   0.785538E+05   0.938783E+01
  2234   0.114723E+03   0.683252E+01  -0.420374E+01   0.784901E+05   0.941775E+01
  2235   0.114373E+03   0.683498E+01  -0.431162E+01   0.784265E+05   0.944482E+01
  2236   0.114032E+03   0.683676E+01  -0.441964E+01   0.783630E+05   0.946874E+01
  2237   0.113699E+03   0.683783E+01  -0.452774E+01   0.782996E+05   0.948921E+01
  2238   0.113375E+03   0.683821E+01  -0.463588E+01   0.782362E+05   0.950592E+01
  2239   0.113059E+03   0.683788E+01  -0.474400E+01   0.781729E+05   0.951857E+01
  2240   0.112753E+03   0.683686E+01  -0.485206E+01   0.781097E+05   0.952684E+01
  2241   0.112455E+03   0.683512E+01  -0.496002E+01   0.780465E+05   0.953045E+01
  2242   0.112165E+03   0.683268E+01  -0.506783E+01   0.779835E+05   0.952907E+01
  2243   0.111884E+03   0.682954E+01  -0.517543E+01   0.779205E+05   0.952240E+01
  2244   0.111611E+03   0.682569E+01  -0.528279E+01   0.778575E+05   0.951015E+01
  2245   0.111347E+03   0.682112E+01  -0.538986E+01   0.777947E+05   0.949200E+01
  2246   0.111091E+03   0.681586E+01  -0.549659E+01   0.777319E+05   0.946766E+01
  2247   0.110843E+03   0.680989E+01  -0.560295E+01   0.776692E+05   0.943681E+01
  2248   0.110603E+03   0.680323E+01  -0.570887E+01   0.776065E+05   0.939914E+01
  2249   0.110371E+03   0.679586E+01  -0.581433E+01   0.775440E+05   0.935437E+01
  2250   0.110147E+03   0.678780E+01  -0.591928E+01   0.774815E+05   0.930217E+01
  2251   0.109932E+03   0.677904E+01  -0.602366E+01   0.774191E+05   0.924235E+01
  2252   0.109724E+03   0.676959E+01  -0.612745E+01   0.773567E+05   0.917512E+01
  2253   0.109523E+03   0.675944E+01  -0.623058E+01   0.772944E+05   0.910078E+01
  2254   0.109331E+03   0.674862E+01  -0.633305E+01   0.772322E+05   0.901965E+01
  2255   0.109145E+03   0.673709E+01  -0.643478E+01   0.771701E+05   0.893205E+01
  2256   0.108968E+03   0.672488E+01  -0.653576E+01   0.771080E+05   0.883828E+01
  2257   0.108797E+03   0.671199E+01  -0.663593E+01   0.770460E+05   0.873865E+01
  2258   0.108635E+03   0.669841E+01  -0.673525E+01   0.769841E+05   0.863347E+01
  2259   0.108479E+03   0.668416E+01  -0.683370E+01   0.769223E+05   0.852307E+01
  2260   0.108330E+03   0.666924E+01  -0.693122E+01   0.768605E+05   0.840774E+01
  2261   0.108189E+03   0.665365E+01  -0.702779E+01   0.767988E+05   0.828780E+01
  2262   0.108055E+03   0.663742E+01  -0.712337E+01   0.767372E+05   0.816356E+01
  2263   0.107926E+03   0.662054E+01  -0.721791E+01   0.766756E+05   0.803534E+01
  2264   0.107805E+03   0.660302E+01  -0.731139E+01   0.766141E+05   0.790344E+01
  2265   0.107691E+03   0.658488E+01  -0.740376E+01   0.765527E+05   0.776817E+01
  2266   0.107583E+03   0.656610E+01  -0.749503E+01   0.764913E+05   0.762985E+01
  2267   0.107481E+03   0.654672E+01  -0.758507E+01   0.764301E+05   0.748880E+01
  2268   0.107385E+03   0.652672E+01  -0.767393E+01   0.763688E+05   0.734531E+01
  2269   0.107296E+03   0.650611E+01  -0.776152E+01   0.763077E+05   0.719970E+01
  2270   0.107213E+03   0.648492E+01  -0.784793E+01   0.762466E+05   0.705229E+01
  2271   0.107136E+03   0.646312E+01  -0.793299E+01   0.761856E+05   0.690338E+01
  2272   0.107064E+03   0.644073E+01  -0.801672E+01   0.761247E+05   0.675328E+01
  2273   0.106999E+03   0.641777E+01  -0.809912E+01   0.760638E+05   0.660232E+01
  2274   0.106939E+03   0.639424E+01  -0.818010E+01   0.760031E+05   0.645079E+01
  2275   0.106884E+03   0.637015E+01  -0.825967E+01   0.759423E+05   0.629902E+01
  2276   0.106835E+03   0.634551E+01  -0.833783E+01   0.758817E+05   0.614730E+01
  2277   0.106790E+03   0.632032E+01  -0.841450E+01   0.758211E+05   0.599596E+01
  2278   0.106751E+03   0.629462E+01  -0.848969E+01   0.757606E+05   0.584531E+01
  2279   0.106717E+03   0.626838E+01  -0.856339E+01   0.757001E+05   0.569565E+01
  2280   0.106688E+03   0.624163E+01  -0.863553E+01   0.756398E+05   0.554730E+01
  2281   0.106663E+03   0.621437E+01  -0.870604E+01   0.755795E+05   0.540057E+01
  2282   0.106643E+03   0.618662E+01  -0.877499E+01   0.755192E+05   0.525577E+01
  2283   0.106627E+03   0.615838E+01  -0.884237E+01   0.754590E+05   0.511321E+01
  2284   0.106616E+03   0.612966E+01  -0.890805E+01   0.753989E+05   0.497320E+01
  2285   0.106608E+03   0.610046E+01  -0.897209E+01   0.753389E+05   0.483607E+01
  2286   0.106605E+03   0.607080E+01  -0.903443E+01   0.752789E+05   0.470210E+01
  2287   0.106606E+03   0.604069E+01  -0.909513E+01   0.752190E+05   0.457163E+01
  2288   0.106610E+03   0.601014E+01  -0.915405E+01   0.751592E+05   0.444496E+01
  2289   0.106619E+03   0.597916E+01  -0.921126E+01   0.750994E+05   0.432240E+01
  2290   0.106631E+03   0.594776E+01  -0.926668E+01   0.750397E+05   0.420426E+01
  2291   0.106645E+03   0.591596E+01  -0.932040E+01   0.749801E+05   0.409085E+01
  2292   0.106664E+03   0.588377E+01  -0.937233E+01   0.749206E+05   0.398250E+01
  2293   0.106686E+03   0.585120E+01  -0.942241E+01   0.748611E+05   0.387950E+01
  2294   0.106710E+03   0.581826E+01  -0.947078E+01   0.748016E+05   0.378216E+01
  2295   0.106738E+03   0.578496E+01  -0.951721E+01   0.747423E+05   0.369081E+01
  2296   0.106767E+03   0.575132E+01  -0.956187E+01   0.746830E+05   0.360575E+01
  2297   0.106800E+03   0.571733E+01  -0.960466E+01   0.746237E+05   0.352729E+01
  2298   0.106835E+03   0.568302E+01  -0.964567E+01   0.745646E+05   0.345575E+01
  2299   0.106873E+03   0.564839E+01  -0.968476E+01   0.745055E+05   0.339144E+01
  2300   0.106913E+03   0.561345E+01  -0.972190E+01   0.744465E+05   0.333466E+01
  2301   0.106954E+03   0.557821E+01  -0.975727E+01   0.743875E+05   0.328565E+01
  2302   0.106998E+03   0.554269E+01  -0.979063E+01   0.743286E+05   0.324433E+01
  2303   0.107043E+03   0.550689E+01  -0.982221E+01   0.742698E+05   0.321055E+01
  2304   0.107090E+03   0.547083E+01  -0.985178E+01   0.742110E+05   0.318414E+01
  2305   0.107139E+03   0.543453E+01  -0.987949E+01   0.741523E+05   0.316494E+01
  2306   0.107188E+03   0.539798E+01  -0.990527E+01   0.740937E+05   0.315281E+01
  2307   0.107240E+03   0.536120E+01  -0.992912E+01   0.740351E+05   0.314756E+01
  2308   0.107292E+03   0.532421E+01  -0.995104E+01   0.739766E+05   0.314906E+01
  2309   0.107345E+03   0.528702E+01  -0.997102E+01   0.739182E+05   0.315714E+01
  2310   0.107399E+03   0.524963E+01  -0.998915E+01   0.738598E+05   0.317164E+01
  2311   0.107454E+03   0.521206E+01  -0.100053E+02   0.738015E+05   0.319241E+01
  2312   0.107509E+03   0.517433E+01  -0.100195E+02   0.737433E+05   0.321928E+01
  2313   0.107565E+03   0.513643E+01  -0.100319E+02   0.736851E+05   0.325210E+01
  2314   0.107621E+03   0.509840E+01  -0.100423E+02   0.736270E+05   0.329071E+01
  2315   0.107678E+03   0.506023E+01  -0.100508E+02   0.735689E+05   0.333494E+01
  2316   0.107734E+03   0.502194E+01  -0.100574E+02   0.735109E+05   0.338465E+01
  2317   0.107791E+03   0.498355E+01  -0.100621E+02   0.734530E+05   0.343967E+01
  2318   0.107848E+03   0.494505E+01  -0.100649E+02   0.733952E+05   0.349985E+01
  2319   0.107903E+03   0.490646E+01  -0.100658E+02   0.733374E+05   0.356502E+01
  2320   0.107959E+03   0.486780E+01  -0.100648E+02   0.732797E+05   0.363502E+01
  2321   0.108014E+03   0.482907E+01  -0.100619E+02   0.732220E+05   0.370971E+01
  2322   0.108068E+03   0.479029E+01  -0.100571E+02   0.731644E+05   0.378892E+01
  2323   0.108123E+03   0.475148E+01  -0.100505E+02   0.731069E+05   0.387249E+01
  2324   0.108176E+03   0.471263E+01  -0.100421E+02   0.730494E+05   0.396026E+01
  2325   0.108228E+03   0.467378E+01  -0.100318E+02   0.729920E+05   0.405207E+01
  2326   0.108278E+03   0.463493E+01  -0.100197E+02   0.729347E+05   0.414777E+01
  2327   0.108328E+03   0.459609E+01  -0.100057E+02   0.728774E+05   0.424720E+01
  2328   0.108376E+03   0.455729E+01  -0.999005E+01   0.728202E+05   0.435020E+01
  2329   0.108424E+03   0.451851E+01  -0.997259E+01   0.727631E+05   0.445661E+01
  2330   0.108469E+03   0.447980E+01  -0.995335E+01   0.727060E+05   0.456627E+01
  2331   0.108513E+03   0.444113E+01  -0.993240E+01   0.726490E+05   0.467902E+01
  2332   0.108556E+03   0.440254E+01  -0.990967E+01   0.725920E+05   0.479471E+01
  2333   0.108597E+03   0.436403E+01  -0.988523E+01   0.725352E+05   0.491317E+01
  2334   0.108635E+03   0.432561E+01  -0.985907E+01   0.724783E+05   0.503425E+01
  2335   0.108672E+03   0.428730E+01  -0.983122E+01   0.724216E+05   0.515780E+01
  2336   0.108706E+03   0.424909E+01  -0.980172E+01   0.723649E+05   0.528364E+01
  2337   0.108739E+03   0.421101E+01  -0.977059E+01   0.723082E+05   0.541162E+01
  2338   0.108769E+03   0.417306E+01  -0.973776E+01   0.722517E+05   0.554159E+01
  2339   0.108796E+03   0.413526E+01  -0.970336E+01   0.721952E+05   0.567338E+01
  2340   0.108821E+03   0.409762E+01  -0.966740E+01   0.721387E+05   0.580684E+01
  2341   0.108844E+03   0.406015E+01  -0.962981E+01   0.720823E+05   0.594181E+01
  2342   0.108864E+03   0.402286E+01  -0.959066E+01   0.720260E+05   0.607812E+01
  2343   0.108881E+03   0.398575E+01  -0.955002E+01   0.719698E+05   0.621563E+01
  2344   0.108895E+03   0.394884E+01  -0.950790E+01   0.719136E+05   0.635417E+01
  2345   0.108906E+03   0.391215E+01  -0.946422E+01   0.718574E+05   0.649358E+01
  2346   0.108915E+03   0.387566E+01  -0.941913E+01   0.718014E+05   0.663371E+01
  2347   0.108920E+03   0.383941E+01  -0.937255E+01   0.717454E+05   0.677440E+01
  2348   0.108923E+03   0.380339E+01  -0.932455E+01   0.716894E+05   0.691548E+01
  2349   0.108921E+03   0.376761E+01  -0.927515E+01   0.716335E+05   0.705681E+01
  2350   0.108917E+03   0.373209E+01  -0.922441E+01   0.715777E+05   0.719821E+01
  2351   0.108909E+03   0.369683E+01  -0.917226E+01   0.715220E+05   0.733952E+01
  2352   0.108898E+03   0.366184E+01  -0.911885E+01   0.714663E+05   0.748050E+01
  2353   0.108883E+03   0.362713E+01  -0.906409E+01   0.714106E+05   0.762088E+01
  2354   0.108865E+03   0.359272E+01  -0.900815E+01   0.713551E+05   0.776040E+01
  2355   0.108843E+03   0.355861E+01  -0.895088E+01   0.712996E+05   0.789882E+01
  2356   0.108817E+03   0.352481E+01  -0.889241E+01   0.712441E+05   0.803586E+01
  2357   0.108788E+03   0.349133E+01  -0.883283E+01   0.711887E+05   0.817126E+01
  2358   0.108755E+03   0.345818E+01  -0.877206E+01   0.711334E+05   0.830478E+01
  2359   0.108718E+03   0.342536E+01  -0.871018E+01   0.710782E+05   0.843615E+01
